"PN60: Okay uh, what we'd like for him to do is just uh, uh, just leave  the bag on the airplane and uh, we'll get uh, get <ON82 First Name> in position right now and uh, as soon as we do I'll get back in contact with  you and at that time, I'd like for both of you to walk out [radio  cut out].  [pause]",,,1,,,,,,here’s the deal,1,1
"PN60: <HT01 First Name> if you would, why he wants to see <ON82 First Name> please, he's talked to  her in the cockpit, I mean ah, she's here, she's waiting on him to walk off the plane, would you ask him that please, that's very  important to us.",,,1,,,,,,here’s the deal,1,1
HT01: <PN60 First Name>.,,,,,,,,,,0,0
PN60: Yea <HT01 First Name>.,,,,,,,,,,0,0
"HT01: An I'm waitin' recogonize someone that I fuckin' know, if you can't  understand that, you can't understand my fuckin' demands, I'm tired of fuckin' deal with you, okay God Damnit!",,,,,,,,,,0,0
"PN60: Uh <HT01 First Name>, let's just, just settle down for a minute, I understand  that, uh, all I was asking is to find out, now that I know, fine, there's no problem. I just wanna know son, okay.",,,,,1,,,,familiarity (son),1,1
"CH30: Yea, everything ill be fine, just uh, just have her come down in  front that [  ] truck and once he see's her uh, we'll both get off the airplane, and that'll be the end of it. I think he just  wants to be assured that uh, she is uh, definately here and he can  recognize her and uh, and uh, the way he feels with her uh, being  out there, she'll may look after him and order to uh, get him the  uh, help that he needs.",,,1,,,,,,here's the deal,1,1
"PN60: Uh, okay just stand by for a minute because I have to consult with  my superiors, I can't make this decision, just hold on for a second and uh, and we'll see what happens, okay Captain?",,,,,,,1,,bosses have to clear that,1,1
CH30: Okay.  [pausej,,,,,,,,,,0,0
HT01: <PN60 First Name>.,,,,,,,,,,0,0
PN60: Yea <HT01 First Name>.,,,,,,,,,,0,0
"HT01: Why did you ask me to do somethin' uh, ask me to do somethin' that  you know you can't do, I'm tired of you fuckin' bargain me, I've bargained to the point of no return. There's no fuckin' bargain,  all bargain has been stopped, you've got my god damn demands all  communications are stopped. 10-4!  [pause]",,,,,,,,,,0,0
ON80: [  ] batch on ID 27 Roger uh.,,,,,,,,,,0,0
PN60: <PN60 First Name> to <HT01 First Name>. [pause] This is <PN60 First Name> to <HT01 First Name>.  [pause],,,,,,,,,,0,0
PN60: This is <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"CH30: Yea, this is Captain <CH30 Last Name>, I don't think he wants to talk to ya  anymore until uh, he see's her out here. [pause]",,,,,,,,,,0,0
"PN60: Okay, would you mind relaying this to uh, <HT01 First Name> please uh, ask him  uh, as soon as uh, as we uh, show him to <ON82 First Name>, I would like very much to have him let you walk down the ramp and walk off the plane  and there after uh, I'd like him to walk down. Over.",,,1,,,,,,"if I show her to you,let the pilots go",1,1
"HT01: That's negatory, I'll walk down with the pilot, we'll go arm and  arm.",,,,,,,,,,0,0
"PN60: <HT01 First Name> I have promised you. I have promised you that nothing will  happen to you, I've promised you that. I'm very concerned about you, and I'm very concerned about the Captain and I want you to  listen to me if you will. All I want you to do is to walk off the  plane, walk off the plane with the Captain, that's fine. Okay,  will you do that for me right now?",2,,,,1,,,,other: self-consitency; liking: I am concerned,1,1
HT01: Do What!,,,,,,,,,,0,0
"PN60: I will show you <ON82 First Name>, all I want you to do is to walk off the plane  and then we can talk eyeball to eyeball, okay'?",,,1,,,,,,here's the deal,1,1
"HT01: As I said if my demands are not met, I'm gonna blow this son-of-a-bitch up, I'm gonna head it towards you. Take your fuckin' choice <PN60 First Name>'  [pause]",,,1,,,,,,if you don’t meet my demands I will blow up the plane,1,1
"CH30: Uh, <PN60 First Name> from Captain <CH30 Last Name>.",,,,,,,,,,0,0
"PN60: Yea, this is <PN60 First Name>, go ahead.",,,,,,,,,,0,0
"CH30: Uh, listen <PN60 First Name> uh, [radio cut out] situation here since I'm uh,  right here with him uh, I can guarantee you that uh, if you just put her out in front of the truck and uh, we both walk off and  leave the bag on, nothin's gonna happen.",,,1,,,,,,take the deal FBI,1,1
"PN60: [radio out] Captain because uh, we're discussing the matter right  now, there's alot to be taken into consideration uh, just stand by uh, we're working on [radio cut out].",,,,,,,,,,0,0
"HT01: [radio out] I could use some fuckin' steak and eggs, the only thing  you brought me was shitty ass ham and cheese, I haven't talked to anybody but <ON82 First Name>, but, but just one second, you haven't even told  me were my mom is, you told me that you were in contact with her  and as soon as you got in touch, contact with her that she was bein' planed this way, I'm tired of you bullshittin' with me <PN60 First Name>.",,,,,,,,,,0,0
"PN60: Let me put <ON82 First Name> back on to talk to you. Just hold on for a second,  I'll get her back over here, okay.",,,,,,,,,,0,0
HT01: Can look your way.,,,,,,,,,,0,0
PN60: What.,,,,,,,,,,0,0
"HT01: I'll take my god damn ouzi, and I'll fuck you up.",,,,,,,,,,0,0
"PN60: Ha <HT01 First Name>, <ON82 First Name> is headed over to the position that you wanted her  to, take your time [radio cut out].",,,,,,,,,,0,0
"HT01: How long does it take you four fuckin' hours to do somethin' like  this, that's the reason our governments in control with a bunch of fuck heads like you, runnin' the son-of-a-bitch <PN60 First Name>.",,,,,,,,,,0,0
PN60: We're gonna work everything [radio cut out]. Can you see her yet?,,,,,,,,,,0,0
"CH30: Uh, that's a negative.",,,,,,,,,,0,0
"PN60: Okay, we're tryin' to work her into proper positions so that uh,  [radio cut out] Captain, I'm sure that you can understand our position uh, I'm very concerned about <HT01 First Name>, I'm very concerned  about concerned about, I want uh, I want <HT01 First Name> to get the help that he  needs. [pause] <PN60 First Name> to Captain <CH30 Last Name>, can you read me?  yourself and uh, an all that we're trying to [radio cut out]  mother is in route down here uh, I'm working on the uh, fact that  uh, uh, hold on for one [radio cut out] I've just been told that  we're getting uh, doctors here and help will be available for him  when he comes off the plane, and this is really what I was",,,,,1,,,,concern,1,1
"CH30: Yea, we got ya uh, like I say everything will be fine here, this,  soon as she get's down here and we'll be both walkin' off.",,,,,,,,,,0,0
"PN60: Okay Captain, I appreciate your hanging in there with us because  I'm sure that you understand our problem it's just that uh, we wanna make sure that everybody gets off the plane alright, that's  very important to us uh, just bare with us and everything will be  fine, son.",,,,,,,,,,0,0
CH30: Yea I understand I've uh [  ] necessary.,,,,,,,,,,0,0
HT01: What is goin' on?,,,,,,,,,,0,0
"PN60: <PN60 First Name> to <HT01 First Name>, go ahead.",,,,,,,,,,0,0
HT01: What is going on God Damnit?,,,,,,,,,,0,0
PN60: <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"CH30: Yea, this is Captain <CH30 Last Name>, go ahead. [pause]",,,,,,,,,,0,0
PN60: This is <PN60 First Name> to <HT01 First Name>,,,,,,,,,,0,0
"CH30: Uh, <PN60 First Name> this is Captain <CH30 Last Name>, go ahead. [pause]",,,,,,,,,,0,0
PN60: This is <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"CH30: Yea, we hear ya <PN60 First Name>, uh. [pause]",,,,,,,,,,0,0
PN60: This is <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"CH30: Yea, <PN60 First Name> go ahead we can hear ya.",,,,,,,,,,0,0
"PN60: Okay, this is <PN60 First Name> to <HT01 First Name>.",,,,,,,,,,0,0
"CH30: Uh, we gotcha, go ahead. [background interference]",,,,,,,,,,0,0
PN60: <PN60 First Name> to Captain <CH30 Last Name>.,,,,,,,,,,0,0
"CH30: Yea, go ahead. [pause]",,,,,,,,,,0,0
"CH30: And any word <PN60 First Name> on the, if it [radio cut out].",,,,,,,,,,0,0
"HT01: I fuckin' met my moral obligations to you and to the fuckin'  democratic society we live in, and god damnit I've asked for two fuckin' simple demands and you haven't met um yet [  ] wait to  be kind to you, keep fuckin'.",,,,,,,,,,0,0
"PN60: We done is this, you've asked for four demands, and I've met two of  them, I'm working on the other two right now, all you have to do is to continue to trust me and I'll have those worked out.  [pause]",1,,,,,,,,self-consistency,1,0
PN60: This is <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"HT01: Go <PN60 First Name>, Go!",,,,,,,,,,0,0
"PN60: Okay, listen <HT01 First Name> just, just settle down for a minute, I want you  to know that I have to go over and talk to my boss for just a second, just a few minutes and, and I'll be right back to you and  then we can have this thing resolved, please, please wait on me  okay?",,,,,,,1,,I need to talk to my boss so please give me some time,1,1
"HT01: Let me tell you somethin' <PN60 First Name>, I've been within, I've been sittin' here. I hijacked this plane at approximately uh, hijacked it 9 11.2 noticle miles before we got here. I replaced the time at approximately 11:30, now, it is now 3:15, I'm tired of fuckin' doin', I'm givin' you to fuckin' 4:00, your fuckin' times runnin'  out buddy, you got 43 fuckin' minutes as the clock struck twelve  just then, 43 fuckin' minutes to met, meet my demands, have my mother standin' out there by that fuckin' thing and have <ON82 First Name>  standin' out there, I'll get off this fuckin' plane, and I'll walk  off here with this Captain, otherwise I'll blow the son-of-a-bitch  up. You got it <PN60 First Name>, that's your, that's my fuckin', you go  toward either phones now buddy.",,,,,,,,,,0,0
"PN60: Okay <HT01 First Name>, I understand my friend but uh, I assure you that you'll  have just what you want and we'll have <ON82 First Name> by the plane and uh, we can go ahead and work it out. So I'm gonna sign off right now and  I'll be back to you shortly.",,,,,1,,,,friend,1,1
"HT01: That's a negatory! I told you I want my mother there at 2:00, I  gave you two, I told you two hours ago I ask about her, where the fuck is she buddy?",,,,,,,,,,0,0
"PN60: She's in Athens as you very well know and she's on her way here,  we're trying to bring her here by, by helicopter as I've told you I'm, I'm trying to uh, work on one demand at a time uh, you just  told me about wanting your mother physically here and I'm trying to  get her here.",1,,,,,,,,reason why his mother isn’t here yet,1,0
"HT01: I'll tell you what, that fuckin' white car you just brought up  there, you didn't bring <ON82 First Name> in it, you lied to me, this is the second one up there, there's a lot, a yellow one drivin' out of the  way, keep lookin' pushin' um, keep pushin' um, bring um a little  closer, bring um within bomb range, bring um within bomb range.  Dig it.",,,,,,,,,,0,0
"PN60: Ha <HT01 First Name> let's just settle down for a minute, and let's just you and  I talk for a minute, that's the only way that we can get anything accomplished is to communicate with each other uh, your a little  bit excited right now, I am too, but I wanna see you, I wanna talk  to you face to face, okay?",1,,,,,,,,reason,1,0
"HT01: I'm tired of meetin' your demands <PN60 First Name>, I went as far as I can go,  you've got mine, I want to see my mama and I want to see <ON82 First Name> out there by the damn fuel truck, when I see them, I'll walk over, off  this son-of-a-bitch with the pilot, keep pushin' your god damn  safety men, keep pushin' um a little closer, keep tryin' to get um  within position and your gonna fuck up, your gonna blow the whole  god damn thing up, promise me.",,,,,,,,,,0,0
"PN60: <HT01 First Name> listen, I want you to know that everybody wants you to get off that plane out there. I've spoken with uh, with my boss and I have to go back and talk to him again, so just stand by and I'll get right back to you.",,,,,,,1,,need to talk to my boss again,1,1
PN61: <PN61 First Name> to Captain.,,,,,,,,,,0,0
"CH30: Yea, understand that uh, he's just gettin' tired of uh, waitin' and gettin' tired of seein' all these other cars uh, pull up by the other uh, yellow and uh, yellow vehicles out here.",,,,,,,,,,0,0
"PN61: Okay, tell <HT01 First Name> that we're gonna work on gettin' those cars back where he wanted them, get that word out there, we're still workin' on everything that he wanted, <PN60 First Name>s goin' to talk to some people right now, the one thing that we want <HT01 First Name> to understand is that we are working on this and we're doin' our best to get the situation resolved so that everybody can come out safetly, okay.",1,,,,,,,,reason,1,0
"HT01: I'm tired of talkin', I'm gonna go in and tell you that, I've done all my talkin', my fuckin' pilot is not talkin', you meet my demands or else. You've got 40, 39 minutes left.",,,,,,1,,,timeline,1,1
HT01: Air control.,,,,,,,,,,0,0
PN61: <PN61 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"HT01: <PN61 First Name>, I want a pack of cigarettes, I'm tired of dealing with this I'm tellin' ya, you all got about 23 minutes left, I want a pack of cigarettes to smoke between now and then, I want um now, I'm willin' to pay for um, send, send um on out this way and nobody's gonna get blown up right now, at least not for another 33 minutes, send me a pack of Marboro's, please.",,,,,,1,,,timeline,1,1
"PN61: Okay, I understand you say you want a pack of Marboro's, correct?",,,,,,,,,,0,0
CH30: That's firm.,,,,,,,,,,0,0
"PN61: Okay uh, do you want 100's or shorts, it doesn't matter'?",,,,,,,,,,0,0
CH30: Just regular's will be fine.,,,,,,,,,,0,0
"PN61: Okay, want you just hang tight <HT01 First Name>, nobody's gonna get hurt, everything's gonna be okay, we'll get you a pack of cigarettes, okay. Hold on.",,,,,,,,,,0,0
"PN61: <HT01 First Name>, <PN60 First Name> is still out there talkin' to the people and uh, hope'n he'll be back in here just a minute, hang on let me go find some information out for you, okay.",,,,,,,,,,0,0
HT01: <PN61 First Name>.,,,,,,,,,,0,0
"PN61: Yea, go ahead <HT01 First Name>.",,,,,,,,,,0,0
"HT01: Tell <PN60 First Name> to approach the plane if he want's to approach the plane  tell him he can go ahead and approach it with no harm done, tell him I'm tired of bargaining, tell him I'm gettin' pretty sick, tell him you all have 30 minutes waiting, I said 4:00, it's now 3:30.  Tell him you all have 30 minutes, you can do what you want to, it's not really no concern of mine, I see these plane coming in, looks  pretty emp, bad shape. 10-4.",,,,,,1,,,timeline,1,1
"PN61: Ka <HT01 First Name>, listen uh, <PN60 First Name> is, he's talkin' to um about what we  talked about earlier, about you and the Captain comin' out of the plane once we uh, help you out and, and get <ON82 First Name> over there for  you, okay, so just, just hold on and we'll be back with ya in a  minute.",,,,1,,,,,remember the deal,1,1
"HT01: 10-4. I see the Eastern airlines van pullin' up to the left and I  also see a damn bus comin' in, so I don't like this shit. Keep pullin' stuff off, get um the fuck [radio cut out] I'm gonna laugh,  I see the white car to my left, I see a white truck comin' up  behind me to the right, I don't make, know exactly which ramp he's  going to. I'm tired of seeing um come, okay <PN61 First Name>. 10-4.",,,,,,,,,,0,0
"PN61: Okay <HT01 First Name>, I'm, I'm glad to hear you say that you don't want  anybody to get hurt, at least we know that we're both thinkin' the same way, so let me go and see what the situation is with the  van's, okay.",,,,,1,,,,we're thinking the same way,1,1
"HT01: <PN61 First Name>, tell me where there gonna let everybody is at, tell me  where <ON82 First Name>'s at and tell me where mama's at. Did you all patch through by telecommunication to <ON82 First Name> and your always just bullshittin' me in trying to get her here. What about mama, tell  me the damn truth, I wanna hear the truth, I don't wanna hear a  bunch of fuckin' computer cases on this, okay.",,,,,,,,,,0,0
"PN61: Okay, I'm telling you the truth <HT01 First Name>. <ON82 First Name>'s here, we're talkin'  to some people tryin to work out the logistics of, of making her available and getting you what you need so that you and the Captain  can come safetly off the plane. Now, we're also telling you the  truth when we say we got in touch with your mother, someone else  got in touch with your mother, I have not talked with her, but they  have told me that she is on the way here, okay.",,,,,,,,,,0,0
"HT01: Okay, is she on a flight, tell me if she's on a flight we can  contact uh, telecommunications with her, if you uh, if she's on her way they said they'd bring her here by helicopter, she comin' in by helicopter we can establish communications with her on the channel  that. she's on, get me the channel that she's on and I will believe you, if not, then your a bunch of liers. And 4:00 we all gonna  fuckin' blow up, okay. 10-4.",,,,,,1,,,timeline,1,1
"PN61: Uh, we don't want anybody to blow up <HT01 First Name> an, an I'm tellin ya I'm  not lyin to ya, you've asked me some pretty specific questions and I'm gonna have to go ask somebody else to get the answer's to em,  okay.",1,,,,,,,,reason,1,0
"HT01: There's no problem with me, you got 27 minutes and 25 seconds.",,,,,,1,,,timeline,1,1
"PN61: Okay, we just want everybody to stay calm, nobody will, is gonna  get hurt, okay.",,,,,,,,,,0,0
ON80: Clear for take off Delta three thirty nine.  [pause],,,,,,,,,,0,0
"HT01: What's the hold up <PN61 First Name>, you sittin' at the controls obviously you  can hear me, obviously you listen to what's been said uh, why haven't you found out anything uh, I'm gettin' pissed off.",,,,,,,,,,0,0
"PN61: Okay <HT01 First Name>, don't get upset the only contact I have with you is when  you get a mic and talk to me. I'm tryin' to talk to some people right now, so we're workin' on it okay.",,,,,,,,,,0,0
HT01: Who are you talkin' to?,,,,,,,,,,0,0
"PN61: Well I got about twenty people back here that we're tryin' to talk  to and get some information from and it's, you know, you gotta understand it's a lot that we've gotta go through to uh, answer the  questions that you've asked, so your gonna have to give us just a  little bit of time to talk to some people an, and find out some of  the answers that you want.",1,,,,,,,,reason to give us time,1,0
"HT01: There's not really a whole lot I'm askin', all I'm askin' for is  <ON82 First Name> and my mama to get here, okay.",,,,,,,,,,0,0
"PN61: Well I, I know that your just askin' for those two things and it  sounds simple, but there's just a lot of hoops that we have to jump through to get that done, there's a lot of logistics, it's a big  airport, we're havin' to route flights around and get people in  here and out of here so it's takin' just a little bit of time, but  I want you to know that we're not forgettin' about ya, okay.",1,,,,,,,,reason,1,0
HT01: Are you in the air traffic control tower straight across from me?,,,,,,,,,,0,0
"PN61: Uh no, I'm not. I don't think you can see me.",,,,,,,,,,0,0
"HT01: Okay, well I'm gonna go ahead and let you know, you got 20 more  minutes left, clocks still ticken, keep fuckin' sit there and bullshittin' if you want to, but your pissin' me off.",,,,,,1,,,timeline,1,1
"PN61: Ha <HT01 First Name>, I'm not shooting you a line, I realize what your sayin and  uh, we're, we're gonna help you out, we're having a little trouble, a little bit of trouble with the headset here, a wire came off and  that's why it took me so long to get back to you before, but we are  workin' on it okay.",,,,,,,,,,0,0
"HT01: Amazing [  ], I-I'm glad that uh, we don't have a war or anything goin' on because during a major crisis you all would fuck up. Just think uh, a wire came off with <PN60 First Name> uh, you all  pullin' that bullshit on me again, come on two wires don't break in  a row in a crisis, if it does, you all are fuckin' up, you all are  dealin' with somebody's lives here [radio interference] live with  it.",,,,,,,,,,0,0
"PN61: Ha listen <HT01 First Name> um, you know I wanna talk to you and I think we can  get somethings accomplished here, but lets, lets try to clean it up a little bit okay. Your makin' me a little nervous with your  language, okay. I will, I won't be talkin' to you that way alright.",1,,,,,,,,persuade him not to talk that way because it is making him nervous,1,0
"HT01: I'm sorry if I'm makin' you a little nervous, [static] makin' me a  little nervous with these fuckin' gate cars around here, you keep runnin' um over here, [static] over here, I see one, I see a fire  truck, I see another firetruck, I see a white truck, I see a blue  truck, I see a white truck, I see a white truck and a white truck,  I see a white car and a white car, two yellow cars, another car  behind it, I see the white car, I see three pink cars, another pink  car, I look to my right and I see another safety car, I see [cut  off] I'm gettin' [cut off].",,,,,,,,,,0,0
PN61: Ha <HT01 First Name>.,,,,,,,,,,0,0
HT01: Come in.,,,,,,,,,,0,0
"PN61: Ka listen, I, I appreciate you talkin' like that, you, you know you  cleaned it up and I really do appreciate it, I think we can talk alot better now. I'm havin' a little bit of trouble with your  radio, can you check your wires and make sure there all. connected  right. [pause]",,,,,,,,,,0,0
HT01: Is the connection any better?,,,,,,,,,,0,0
"PN61: There's an awful lot of static comin' in, I can hear ya, I can  barely make out what your sayin', but I can hear you, we'll just try to work around that okay.",,,,,,,,,,0,0
"HT01: Okay, let me tell you somethin', I've had it uh, communications  established on my end, I'm not gettin' any static, this static, you can keep running this static with me if you want to, I want this  communications to long to, for you all to tell me that wires are  failen. Wires are failen, the, the plane is gonna fall. Okay. I  don't like that [radio cut out].",,,,,,,,,,0,0
"PN61: <HT01 First Name> I, I can understand that you know you may think I'm shooting  you a line, but I'm not, I am having a little bit of trouble hearing you, but we're gonna work around it okay, I may have to ask  you to repeat somethin', but it, just bare with me, we're gonna  work around it, we're gonna get somethin' done okay.",,,,,,,,,,0,0
"HT01: Okay, so uh, I'm gonna know when situation is underway even  if I want to upset [static] charges for hijacking the plane, I  really don't care [static] I'm goin' to do something drastic in about 19 minutes, less then that, 18 1/2 minutes, okay.",,,,,,1,,,timeline,1,1
"PN61: Okay <HT01 First Name>, I, you know we're, let's not worry about anything but  gettin' you off the plane right now, gettin' you and the Captain off and gettin' everybody safe and sound, okay? <PN60 First Name>'s back here  so he's gonna talk to ya again alright.",,,,,,,,,,0,0
"HT01: I'm not really worried about gettin' me and uh, the pilot off the  plane, that's beyond my control, that's up to you all, you all decided our fate, you all want him to walk off the plane first, you all wanna put a bullet in my head, I know exactly what you all  want to do.",,,,,,,,,,0,0
"PN60: Ha <HT01 First Name>. <HT01 First Name>, <HT01 First Name>.",,,,,,,,,,0,0
HT01: Yes <PN60 First Name>.,,,,,,,,,,0,0
"PN60: Good to hear your voice again my friend. Listen, uh, how is  everything now on the plane, okay, I understand that you want some cigarettes.",,,,,1,,,,friend,1,1
"HT01: Oh, I've got enough, I count my cigarette's, I've got enough  to last me 17 minutes.",,,,,,1,,,timeline,1,1
"PN60: Okay, very good. [pause] How is Captain <CH30 Last Name> doing now?",,,,,,,,,,0,0
"CH30: Yea we're doin' fine just uh, waitin' on you all.",,,,,,,,,,0,0
"PN60: Okay, let me ask you this uh, his mother's in route right now, but  but, <ON82 First Name> is here uh, but uh, would he accept it if uh, if <ON82 First Name> is the only one here at the time of the deadline, or what, I mean uh,  let me talk to him about that.",,,1,,,,,,can we alter the deal?,1,1
"HT01: NO! I fuckin' told you all to begin with, god damnit, I'm tired of  it, man you been bullshittin' me, you told me two fuckin' hours ago my mama was in route.",,,,,,,,,,0,0
"PN60: First we had to locate her <HT01 First Name>, she's very much concerned about.  you.",,,,,,,,,,0,0
HT01: I don't really give a fuck.,,,,,,,,,,0,0
"PN60: Alright my friend listen uh, we're gonna try in do everything  possible to meet your demands then, just settle down and talk to me a little bit.",,,,,1,,,,friend,1,1
"HT01: I'm cuttin' off all communications, you've got 16 minutes and 33  seconds. It's up to you. [pause]",,,,,,1,,,timeline,1,1
ON80: 280 solo.,,,,,,,,,,0,0
"HT01: Alright <PN61 First Name>, where is <ON82 First Name> at?",,,,,,,,,,0,0
"PN61: There tryin to uh, work out, she should be with you in just a few  minutes okay?",,,,,,,,,,0,0
"HT01: Tryin to um uh, yea there tryin to um uh, and um uh and mama maybe  um here in um uh 13 minutes and um uh, this fuckin' plane may blow up.",,,,,,1,,,timeline,1,1
"PN61: Nobody's gonna blow up <HT01 First Name>, we're gonna let <ON82 First Name> talk to ya in  just a couple minutes and we're gonna, we're still workin', we want you to know that, we're still workin on this, it's taken us some  time, but we're, we're gonna work on it and we're gonna get it  done, cause we wanna get you and the Captain off that plane. Okay.",1,,,,,,,,reason,1,0
"HT01: I see why Ronald Reagan fired all the air traffic control's, I mean  uh, it's to, it's uh, it's uh, it's understandable, same time it's understandable why we ever went to war right now we'd be in a world  of shit with people like you all runnen the towers.  [pause]",,,,,,,,,,0,0
HT01: Come back <PN61 First Name>.,,,,,,,,,,0,0
"PN61: Okay, I hear you <HT01 First Name>, I'm just thinkin' you know that if anything  can go wrong, it will go wrong, and you ought to see all the Chaos that you've caused out here, but we're workin' on it and we're  gonna get everything fixed up so that, so that you get safetly off  and that you get the help that you want, okay.",,,,,,,,,,0,0
"HT01: Affirmative. All you've all had to do is re-route a few planes, I  mean it's no big deal, I mean I, you all got enough track, air traffic controls, you all, you all suppose to be able to handle  these murder's across, have a plan that nobody gives these murder's  across.",,,,,,,,,,0,0
"PN61: That's true, but we uh, you know we, we wouldn't have that problem  if Atlanta wasn't the busiest airport in the world, hang on just a second okay <HT01 First Name>.",,,,,,,,,,0,0
"PN60: Ha <HT01 First Name>, this is <PN60 First Name>, I'm bringing uh, <ON82 First Name> in here and talk to  you for a minute okay.",,,,,,,,,,0,0
HT01: Alright <PN60 First Name>. [pause] <PN60 First Name>.,,,,,,,,,,0,0
PN60: Yes <HT01 First Name>.,,,,,,,,,,0,0
HT01: Thought you said you'd bring her here and talk to me.,,,,,,,,,,0,0
HT01: Ha <ON82 First Name>.,,,,,,,,,,0,0
ON82: How ya doin' buddy?,,,,,,,,,,0,0
"HT01: [laugh] I'm doin pretty good, 10 minutes and counten down.",,,,,,,,,,0,0
"ON82: Oh, don't talk to me like that.",,,,,,,,,,0,0
HT01: What else am I suppose to say <ON82 First Name>?,,,,,,,,,,0,0
"ON82: <HT01 First Name>, please I wanna help you, everythings gonna be okay, I promise  you that.",,,,,,,,,,0,0
"HT01: You promise me <ON82 First Name> and I'll get off this plane, I tried my best,  I, I uh, went in as far as to write a congressional letter to my United States Senate yesterday while I was in the drug rehab., they  refused to accept it.",,,,,,,,,,0,0
"ON82: <HT01 First Name> you know I have contacts in politics, I will get you any help  you want, anybody you wanna talk to, no one, everythings gonna be okay, I wanna help you, I wanna see you.",,,,,,,,,,0,0
"HT01: Help, don't you think so.",,,,,,,,,,0,0
ON82: Don't you trust me? Don't you trust me?,1,,,,,,,,trust,1,0
"HT01: Yes I trust you <ON82 First Name>, if I didn't trust you, I wouldn't of called  you to begin with.",,,,,,,,,,0,0
"ON82: Come on <HT01 First Name>, you trust me, you know that I am not gonna tell you a  lie, you know I'm right here with you, I'll be with you the entire time.",,,,,,,,,,0,0
"HT01: Alright <ON82 First Name>, I'm willin' to get off this plane, and I'll get off  and I'll leave my bag on it. There's a white truck sittin, sittin  over there and I'll walk straight toward it, the Captain and I will walk toward it together.",,,,,,,,,,0,0
"ON82: Come on off <HT01 First Name>, come on off.",,,1,,,,,,give up,1,1
"HT01: An, I'm okay, but I just, I just uh, I need help and I've, I've  begged for it an I'm sorry that I have to go to such extreme's to get it, but that's just the way it is.",,,,,,,,,,0,0
"ON82: Come on off <HT01 First Name>, I'll help you, I'll go with you every step of the  way, every step of the way, anything you want me to do, trust me. Now, please now, please you can come right direct to me.",1,,2,,,,,,other: trust; commitment: give upo,1,1
HT01: Come out to the truck.,,,,,,,,,,0,0
"ON82: I'm, I can't <HT01 First Name>. You've got to let that thing out, come off the  plane and I'll be right there for you within a few seconds.",,,1,,,,,,give up,1,1
HT01: You promise.,,,,,,,,,,0,0
"ON82: You got my word on it. You trust me, now, please do it now and you  got me every step of the way, all night long, however long it takes.",1,,2,,,,,,other: trust; commitment: give upo,1,1
HT01: Go wrong.,,,,,,,,,,0,0
"ON82: Nothin' goes wrong, you will be safe with me right in my hands.",1,,,,,,,,reason,1,0
"HTO1: [  ], they just shoot me.",,,,,,,,,,0,0
"ON82: Trust me <HT01 First Name>, Trust me! I'm here to help you and then you call me  to help ya, I'm here to help you. [pause] Please <HT01 First Name> now, help me, come on out here and help me, get off the plane now, come on  baby please, do it for me. [pause] <HT01 First Name> please.  [pause]",1,,2,,,,,,other: trust; commitment: give upo,1,1
"CH30: Okay, he's off the airplane now.",,,,,,,,,,0,0
,,,,,,,,,,,

DONE,,,,,,,,,,,
